"","V1","V2"
"872",287345.862759706,277168.810723442
"873",274062.800167988,274428.06191709
"874",271546.915408993,282360.628805623
"875",270009.867718061,268337.17214333
"876",305414.727299631,262200.337913222
"877",313384.072184716,262673.428856978
"878",294443.623439383,132072.943658256
"879",84173.6354566131,303875.384914739
"880",81121.5527641731,297315.119176503
"881",90474.4506076252,307549.78880083
"882",109902.216934833,306802.775976429
"883",101687.005327419,265944.237410023
"884",109116.842805587,266588.803753915
"885",236475.130714801,295644.033560316
"886",122434.96715809,308463.985660071
"887",128635.047215876,311063.364830748
"888",134984.504179671,306783.372792809
"889",128857.272541411,254038.017760521
"890",133221.510202757,258571.484885256
"891",131300.199741848,264563.795970223
"892",270006.383830801,142358.649383389
"893",308434.248500989,199088.758044303
"894",307908.494184397,190953.459155764
"895",314212.299060291,186343.820596301
"896",131405.032221074,246091.948025767
"897",264770.137970414,131908.65540887
"898",258232.79131224,277752.195442679
"899",261109.145141539,271694.517082186
"900",109704.155325681,92364.3244397047
"901",103468.783337698,95361.2452903123
"902",172231.229081558,355790.964447544
"903",165654.798706329,356556.37639648
"904",297783.944683474,169867.990791181
"905",186657.886980942,224067.328952549
"906",184355.245423396,365953.86132206
"907",190834.57106437,362430.987936148
"908",242423.347128106,417653.305743787
"909",256706.072557483,426665.827851719
"910",163744.588295655,272793.691479819
"911",182296.349746739,265532.547747952
"912",186232.69400439,273305.124673852
"913",179400.614088426,273790.347753606
"914",227500,372500
"915",191771.110276503,174379.118571901
"916",116882.164744718,98528.0374605088
"917",148272.911729335,184355.122216122
"918",65099.4030718774,132387.632102538
"919",100201.57742373,167860.62515786
"920",70361.484897251,83705.8558730339
"921",68125.7052426572,76754.0523671034
"922",65370.0169026651,89541.82094938
"923",72227.9636049211,70350.5785311338
"924",69221.23138598,62096.4752126549
"925",167608.900705569,53957.325314631
"926",172819.542563804,58865.8433866146
"927",175546.183041726,65888.4877620776
"928",183783.61649685,67139.8011524866
"929",186797.783201321,60862.2343617012
"930",130937.5,27500
"931",102187.5,17500
"932",276321.298941006,314870.566513116
"933",281460.246936827,321613.853233008
"934",256599.425962519,324383.974964951
"935",256519.225331712,331905.943538711
"936",122143.032550487,300397.883848797
"937",140480.081248265,290913.771615594
"938",139082.753072974,273025.838303146
"939",154795.297421954,264030.144419391
"940",112807.86096152,85424.330239344
"941",119573.7175584,84884.762938324
"942",108699.519142161,80021.601682662
"943",135239.875204315,97749.8060727904
"944",142177.894060497,95223.8645538616
"945",164274.293346245,99232.9053578205
"946",157556.74982978,97598.8547414559
"947",173882.87095825,156764.400055181
"948",166983.668344015,156819.316464798
"949",137319.245705674,56549.7498969834
"950",135335.848539725,64651.4854781182
"951",131935.007138236,72213.4408001081
"952",44049.7400010883,117580.363998476
"953",52153.7748897696,118167.399024661
"954",305066.295390752,124859.405510901
"955",311827.301748072,122506.383499621
"956",328750,130000
"957",340000,245000
"958",307274.783042129,227267.552827695
"959",299026.781034434,226873.982336481
"960",295324.700397283,234743.526963703
"961",291272.026209535,229337.467272596
"962",284270.666597131,227387.188317596
"963",279481.237270493,232884.119211059
"964",281737.325530497,240473.354036846
"965",274147.175377608,227728.860103459
"966",289442.056170103,241509.696513797
"967",271056.64675065,219904.244789164
"968",328750,273750
"969",312425.583604225,278018.566928768
"970",131915.407395712,226202.106917914
"971",100617.358857217,254443.091664036
"972",109078.689836686,251207.47514494
"973",282174.996643116,125523.283583494
"974",255011.27317099,105498.551057189
"975",240888.289046585,306729.288249675
"976",231940.863001773,338397.413664958
"977",238750,342500
"978",225719.723088124,342249.216345542
"979",332763.864854515,193490.650144805
"980",236878.86597049,217052.311483317
"981",230320.316089796,213648.638944343
"982",121109.396474403,235849.240383297
"983",116908.231692835,213671.069471608
"984",113854.838063163,220940.63316632
"985",141218.245812757,250168.258316459
"986",149624.719441626,240087.656036536
"987",91836.2021799362,126248.857659855
"988",124285.976388128,146651.386906513
"989",213393.731197623,407072.094669342
"990",211090.692752339,413894.512382674
"991",93854.9869584866,77378.8613948345
"992",57289.0625689437,51326.7747153053
"993",149517.195863067,57329.6489349145
"994",122930.690906541,52715.9763713045
"995",191542.555885693,302724.153729552
"996",204539.094318758,71845.5250644026
"997",211061.756245472,66558.0615826578
"998",218468.503427002,70999.4133851285
"999",197437.190043011,85012.4181953733
"1000",204443.433853576,82984.3828223706
"1001",191749.566941099,89718.8135660199
"1002",191884.66128823,97230.5776497588
"1003",184548.732261371,99194.3551798694
"1004",233652.07153628,89929.9347065886
"1005",329457.817255565,186580.329098484
"1006",303003.41743836,155432.754396466
"1007",249403.496107644,250098.174380969
"1008",284120.570278396,261643.20025809
"1009",287427.412948041,254792.648233494
"1010",295181.515711814,253318.675582657
"1011",290595.730019866,248248.232198448
"1012",235964.920912551,259978.552268047
"1013",234478.270448275,266701.002831438
"1014",238114.76145747,272612.994806872
"1015",223931.483803262,222652.91167109
"1016",147730.589733456,297996.52735167
"1017",145991.774685597,304856.925306809
"1018",151484.574173954,309503.70132029
"1019",174062.5,42500
"1020",72217.4048757917,31934.8097515834
"1021",81237.1148646504,31528.3083445986
"1022",67079.262816413,38680.9918461986
"1023",87715.5873528445,33652.2919135942
"1024",95526.9618409737,31708.5005045169
"1025",82464.9445089866,38330.2293418348
"1026",83650.7334702547,46344.1207350096
"1027",71365.6203083805,44920.1801376757
"1028",60416.8238236055,38884.2539135496
"1029",54806.979961414,43569.7730678598
"1030",112041.714877015,27563.6574881047
"1031",129646.345723661,163241.272728741
"1032",134449.605960098,157184.752624828
"1033",163945.170628639,365261.38076245
"1034",153750,366250
"1035",188111.199604158,420132.592720661
"1036",195044.280927985,424166.698703912
"1037",202358.39408195,423512.715486235
"1038",208117.31122976,428167.948915415
"1039",158653.259869236,409519.093939498
"1040",162034.758174813,417023.957078171
"1041",314444.342953267,147174.964279001
"1042",322610.655980207,146667.552094967
"1043",219457.981023516,308614.210763358
"1044",227135.396230935,305520.33501197
"1045",202332.326997607,283691.729705743
"1046",222696.253543379,295312.209766915
"1047",214362.44603532,253164.932376594
"1048",219953.252688024,258416.517803082
"1049",217279.558331879,271811.024255151
"1050",224049.525839235,273232.899335961
"1051",211698.579936593,277207.398955573
"1052",206649.251177115,263992.396992953
"1053",171309.938860655,331684.391559316
"1054",182602.727273772,351726.495100648
"1055",187489.537172922,380240.597713447
"1056",189713.968310191,387126.220043327
"1057",187439.938113875,394029.364794359
"1058",160374.069033336,378134.112765456
"1059",159836.704527522,385228.646018371
"1060",161667.757623319,233356.618442051
"1061",165979.90225666,240038.566269537
"1062",163291.626648936,204945.175694205
"1063",158614.750151405,197425.91302344
"1064",162395.39609332,189007.734634011
"1065",144081.700082024,216427.066905107
"1066",200662.756599805,222471.445048184
"1067",270000,425000
"1068",225028.317814081,405826.694873085
"1069",237500,402500
"1070",232178.200633703,407590.063247431
"1071",92957.4819003218,293720.031407374
"1072",85944.0371441411,291910.98020744
"1073",261289.0625,345039.0625
"1074",260000,355000
"1075",62992.189811691,268355.451105878
"1076",55970.8660465598,272578.175555754
"1077",66112.1334877149,260054.709848536
"1078",270111.267790538,331649.990778023
"1079",276304.013499583,338056.734349277
"1080",282500,347500
"1081",250000,345000
"1082",245343.000046043,331346.941011245
"1083",232847.161827089,319649.547924437
"1084",58901.762206523,246508.499924772
"1085",50544.9782297421,265000
"1086",98184.5611221656,120401.681673278
"1087",111102.98535215,118627.761442541
"1088",119004.795846987,116485.647034445
"1089",109062.601729924,105947.501129136
"1090",92945.2068847872,105322.689055475
"1091",78190.6952211685,95650.4980959361
"1092",92279.3703542785,90124.1146732776
"1093",135048.745093453,82523.2344775456
"1094",135274.420273446,111993.527363142
"1095",162302.414803058,66922.2321855012
"1096",161247.99447316,73687.7279377589
"1097",185350.533741905,111462.248709979
"1098",187735.776709997,118503.938919606
"1099",180226.136513869,116252.403806252
"1100",189077.817674525,125479.968265134
"1101",202812.5,52500
"1102",193670.377874222,76291.6163710593
"1103",187031.583693956,75517.0827283805
"1104",196406.936551675,66022.95817474
"1105",205714.496269118,105787.554720066
"1106",212598.83348308,107224.46903713
"1107",185513.035991865,161085.645787386
"1108",234520.638154613,122379.329266085
"1109",80693.5297202102,106324.800104436
"1110",51553.5008652855,86333.7839180894
"1111",62908.1086269555,117184.776371017
"1112",55914.4416916576,103667.884656065
"1113",54806.372767799,59898.3674072586
"1114",59852.2659073723,64630.2950453704
"1115",56591.0366510325,72592.9414793827
"1116",43750,48125
"1117",185615.694087579,151307.35667767
"1118",179516.84822416,147128.132188174
"1119",173493.469236631,142819.083956354
"1120",166724.270779305,137571.141811955
"1121",160343.704829185,135392.920379917
"1122",154870.41641618,129810.809795824
"1123",179688.090120038,173221.595098146
"1124",176895.226243593,179993.221211145
"1125",155852.376082066,178952.231202305
"1126",152921.087545606,171785.592474575
"1127",142075.207850762,181009.698594632
"1128",140967.493263916,173299.188738264
"1129",134078.029442227,172467.214189447
"1130",142074.472828898,122893.16085957
"1131",136263.338997908,130908.433499232
"1132",134721.489897707,138273.535745881
"1133",141209.3057516,135887.430616909
"1134",215614.263774248,180211.461733427
"1135",215642.070302405,187165.548850697
"1136",203912.931349714,97356.5247963943
"1137",274288.652297301,150459.678465716
"1138",274399.655057295,159670.325849396
"1139",282575.571567728,162570.437119894
"1140",276913.003150084,165959.56629589
"1141",273617.492379959,171897.838769517
"1142",266225.908299433,172126.795684347
"1143",286235.991995741,146650.437820633
"1144",39637.8981880976,95085.4523403342
"1145",49420.6613602418,94352.3121714
"1146",68144.4223774392,102104.220596843
"1147",180725.776080458,193457.442126915
"1148",179385.880516676,211515.744576335
"1149",143425.272985295,201510.197658495
"1150",140761.488208413,194762.260368048
"1151",135777.518545,186069.319799894
"1152",124258.553670881,187199.679968326
"1153",119230.418622257,183164.580489097
"1154",123911.854833616,194833.084841834
"1155",112670.048711425,185548.817258485
"1156",113929.319386696,168729.4062104
"1157",106823.656643515,172115.604201396
"1158",245972.469663972,197092.798201736
"1159",242190.432297749,203091.643678641
"1160",246094.036762572,209094.862570548
"1161",234840.356940878,202259.90117389
"1162",230399.807554481,195862.428204155
"1163",244410.793893027,137948.94723412
"1164",243870.733462088,145230.224962749
"1165",276888.608258766,95701.024687861
"1166",272500,88750
"1167",271743.709100555,117182.409635683
"1168",277327.490808254,133311.433610748
"1169",295601.180343776,195411.494941794
"1170",23750,78750
"1171",36292.8966355186,109939.944710274
"1172",21250,96250
"1173",120688.661520505,170624.392629963
"1174",99521.5432094641,153971.001192285
"1175",93511.3989856288,157213.704608472
"1176",237160.11849479,223897.065763226
"1177",231558.140041355,227157.587039011
"1178",219526.292726076,228434.646774258
"1179",228105.459042982,250510.488519735
"1180",249296.207895214,263837.907877539
"1181",254864.888260879,259612.827044383
"1182",308585.451295597,176465.620696221
"1183",321503.097612077,197798.770464874
"1184",266445.488922,210228.724684823
"1185",276952.755195248,249596.839767356
"1186",32522.1243305046,72268.2373078785
"1187",214756.942314554,263971.875445227
"1188",204670.870767546,270010.426230353
"1189",223408.731927982,283771.388077574
"1190",216432.373674044,284170.866516152
"1191",213553.033141859,290149.044437293
"1192",206716.681192117,290590.738662942
"1193",213678.859560156,301727.868519768
"1194",201483.629149925,327944.248374327
"1195",273389.9523446,261482.738827824
"1196",271851.675080469,104814.786204694
"1197",265293.183387863,94342.6871383177
"1198",256770.930171608,91280.2091392298
"1199",314339.683523491,209136.399818526
"1200",309744.471037132,214497.079172463
"1201",302714.372770806,213886.422453321
"1202",301531.852553748,206806.846075827
"1203",324053.727936934,238422.448348097
"1204",336250,261250
"1205",328798.814298369,261029.288579021
"1206",325272.190148681,267340.361530169
"1207",71305.6266743051,125841.065467295
"1208",251580.048151878,301429.099941648
"1209",258848.423548987,300756.215076157
"1210",272431.105792623,302094.300856061
"1211",223357.18130423,328541.815808948
"1212",216050.247352928,344993.586665929
"1213",213420.864300588,351129.271205678
"1214",206556.550912531,351716.396629042
"1215",203191.840982146,345184.406955431
"1216",196597.080006912,344913.495207234
"1217",193340.813331014,338846.201579822
"1218",185643.324423133,337517.430062588
"1219",294427.806862981,288946.485964287
"1220",291163.434701936,282891.328172515
"1221",292092.110203647,295925.584122802
"1222",284403.822611515,295768.47094181
"1223",213938.67461332,334895.905703282
"1224",187644.200407787,324396.832060693
"1225",186372.855936634,317011.91577882
"1226",172641.904253289,314734.813511832
"1227",177874.428603289,310542.323337391
"1228",168655.178683753,309724.209550339
"1229",165610.520292959,316238.051817811
"1230",311447.980260402,154180.768331719
"1231",314405.637131392,134131.496506388
"1232",304620.661363913,164563.664710151
"1233",319586.154582352,296233.1290598
"1234",326250,287500
"1235",320972.336513176,210599.414626467
"1236",324178.557603683,216531.823394679
"1237",234997.058711677,447724.669216173
"1238",223002.213412968,416619.401260831
"1239",228288.826513356,421348.011553113
"1240",200307.166823128,438993.32551035
"1241",207197.520882104,437249.818070994
"1242",213583.528235153,440821.372975559
"1243",221375.9698634,436795.957039456
"1244",199136.68541754,446977.148562738
"1245",219432.368788813,429896.160928183
"1246",193778.295523236,411343.972642686
"1247",200007.43932655,409192.678586845
"1248",201729.159391296,401938.384864561
"1249",204438.848451702,414160.621823214
"1250",187336.279656492,405194.513383685
"1251",211070.444731181,388653.549355003
"1252",215700.44501809,394035.930577826
"1253",178475.27688536,405020.276689235
"1254",185000,443750
"1255",185805.692609854,437467.409853527
"1256",165893.243942861,399218.688215432
"1257",138125,390000
"1258",148121.936067955,392289.637184048
"1259",153147.287371582,398138.596638403
"1260",141250,378750
"1261",152106.633992771,385011.400735672
"1262",196301.107325178,375060.546296181
"1263",201795.868288713,379577.810427823
"1264",263858.529058912,436313.112937123
"1265",265494.402637733,443892.397643659
"1266",288057.346949226,112217.606133803
"1267",71183.1400598297,239947.048956968
"1268",86907.4679041917,231141.59472132
"1269",83742.9492657077,242243.00245182
"1270",90423.3571521582,246098.02500424
"1271",120002.723629152,225631.862240802
"1272",135658.028150042,238611.73828134
"1273",135158.18862668,206657.262768069
"1274",151209.639895091,227612.806128274
"1275",123516.012404166,266465.552831024
"1276",122049.073753863,274710.907130684
"1277",148550.1800846,274263.940399444
"1278",106089.092533,291395.691587088
"1279",165886.878446796,258379.088492973
"1280",126280.877752546,287491.821036349
"1281",156484.581213373,244098.277033167
"1282",156500.453008391,251091.988359523
"1283",95492.0795786523,276279.094026615
"1284",56250,235000
"1285",64709.3909565069,234211.682189299
"1286",48750,245000
"1287",161633.000034995,282993.894465884
"1288",168737.798488879,287116.530351468
"1289",174174.483808047,282304.604563557
"1290",115116.17765014,290714.278387785
"1291",97391.4707301941,300049.078210819
"1292",104664.054660542,297840.811006713
"1293",125314.832451387,320771.853429689
"1294",181823.965370639,293077.50854065
"1295",179174.911170669,286858.754850739
"1296",185910.435017229,285413.466108949
"1297",175868.204304913,234014.437539313
"1298",199930.058329761,233701.663794874
"1299",195619.025166938,239212.679200872
"1300",177489.070681969,223790.247456104
"1301",193705.48486612,210622.51767226
"1302",171223.906811635,202260.248471839
"1303",156175.682226144,212886.275936279
"1304",158218.403614643,219527.451764672
"1305",194954.739478171,260812.983488633
"1306",138373.675197796,317194.560766076
"1307",148667.614815737,323237.240890032
"1308",162989.865018661,342416.715424087
"1309",170237.472447002,346510.535167862
"1310",176098.45878253,326479.501076551
"1311",173378.744287468,298768.546348926
"1312",158926.647701255,297832.748730847
"1313",212393.34388876,228921.92682854
"1314",208686.242715333,223482.990282233
"1315",85000,20000
"1316",110427.467903471,37900.6249535321
"1317",116370.545116769,41271.0754332644
"1318",115651.16076173,48629.7784741977
"1319",108780.423750727,52569.629899292
"1320",139233.520647624,47448.4274264965
"1321",145312.5,32500
"1322",127580.680978409,41329.8789692967
"1323",94419.9907773937,44105.0153036478
"1324",89863.604669797,49208.1040178442
"1325",92245.6622436691,56143.6311601588
"1326",256875,468125
"1327",266589.129674356,453486.548627884
"1328",240625,464375
"1329",225681.622891872,446172.763707779
"1330",221703.4199424,451838.045407984
"1331",224375,460625
"1332",208125,456875
"1333",213690.449121278,451057.557341935
"1334",263872.536090077,321510.045465995
"1335",189543.118781111,185233.287475857
"1336",173658.905536941,193712.81080376
"1337",183546.375981623,202048.112970036
"1338",190433.943819391,202412.704430053
"1339",216877.008582495,216777.11015178
"1340",128258.874215672,139658.308237007
"1341",288459.269868658,121713.707572228
"1342",299798.377003383,120507.850444883
"1343",299650.157259678,112678.54264325
"1344",302369.924492042,132843.741078444
"1345",329187.323281983,245721.978593016
"1346",159766.958626444,353633.802177036
"1347",158271.999623651,347348.451000998
"1348",152500,358750
"1349",168628.347647325,369788.428661574
"1350",154261.241234104,287772.952955184
"1351",186824.406504103,214704.05561379
"1352",222912.13351833,381668.878394075
"1353",232500,387500
"1354",216028.111914907,367622.476546384
"1355",198455.532305237,367531.120499394
"1356",166459.990298446,226510.113264869
"1357",231657.655485301,104017.247225563
"1358",117400.133660647,249191.634327706
"1359",80170.6788645962,130179.935305337
"1360",58806.6506893159,316612.889446548
"1361",53750,326250
"1362",60868.6534980167,329697.335214569
"1363",144229.053994595,109259.472434105
"1364",234990.912835259,171699.393180408
"1365",336142.978731749,169793.524997092
"1366",76654.1741306328,266363.497242335
"1367",152365.032691597,47257.3080909951
"1368",334303.167602772,156433.18714896
"1369",105290.838669324,125264.149981643
"1370",254893.49057107,191375.604751594
"1371",261467.598989863,191027.713779149
"1372",264672.002448028,184653.186843144
"1373",242346.475445853,190952.227632406
"1374",287196.994711727,173265.203188228
"1375",66613.6937170355,293296.030756584
"1376",322044.81825669,253713.129779477
"1377",347500,201250
"1378",264889.369529381,314612.583136451
"1379",264131.838750638,264575.272381969
"1380",134037.709529468,299557.192069687
"1381",320756.623151511,186795.360512388
"1382",176906.679951397,367255.450064121
"1383",194887.68438932,272636.984416985
"1384",139424.817348419,36804.248647454
"1385",137592.953295839,284461.121629858
"1386",133350.375081706,275685.706806751
"1387",102075.86289979,81123.8595198414
"1388",107156.335981364,73385.1962169083
"1389",102529.715947115,67006.8471429762
"1390",57530.3170136188,123132.737797868
"1391",318713.508633134,122829.142030241
"1392",324836.01289968,137170.87016262
"1393",335314.063325242,250000
"1394",274890.692528616,241446.245434793
"1395",267968.387046247,240319.389494103
"1396",262917.908567749,246100.394463762
"1397",264100.057347741,232465.043007716
"1398",263115.385998913,253081.247728333
"1399",256806.568600575,232572.426268892
"1400",251698.428907547,237908.965064748
"1401",244190.672885663,236148.407001205
"1402",239131.10235788,241576.038201093
"1403",303751.850837735,276593.951157753
"1404",318275.284165123,281785.760390963
"1405",259695.4122424,110485.252730678
"1406",196049.157695836,297045.092906043
"1407",215000,58750
"1408",227779.629323623,265058.276805851
"1409",157078.874394024,313941.502398663
"1410",155944.089350002,372450.637206962
"1411",170535.499072799,246082.20383729
"1412",273090.755220502,431318.489558997
"1413",276250,440000
"1414",271594.66085635,343010.113047883
"1415",89237.3070066035,111002.644431497
"1416",200344.458333746,58790.8390292386
"1417",237857.091141463,114497.555565451
"1418",227393.563004321,121312.822799886
"1419",56513.2844096759,79732.5992575318
"1420",128111.538754099,201096.341588373
"1421",119277.490271817,199903.253790813
"1422",107646.841541278,165026.025807374
"1423",247887.877393386,150549.411367947
"1424",265855.986319448,114588.784631599
"1425",197821.071617463,333327.803452923
"1426",210440.383475483,357401.41357556
"1427",191311.90121774,348718.478850937
"1428",178462.296700876,341099.738188245
"1429",192785.129936618,316961.12745458
"1430",283776.918917394,106660.798448471
"1431",172390.355006432,261581.836244428
"1432",86793.3457191616,278945.756008003
"1433",93489.6664763612,21718.3292672047
"1434",257480.432307461,455731.049806019
"1435",253294.019636949,449774.559502707
"1436",244408.917599492,458666.445158708
"1437",191226.257835524,191445.157005793
"1438",226289.242597606,389737.191588332
"1439",210032.279911067,372266.028351673
"1440",346250,206875
"1441",261129.059776154,259048.861187444
"1442",244300.809849136,115436.875036125
"1443",98592.2856233156,221047.193450918
"1444",70456.6074294499,317184.293315585
"1445",81883.0921373447,318098.525076579
"1446",82233.054637112,325450.348334584
"1447",249371.996297646,436700.659764604
"1448",291058.764486214,310881.718201321
"1449",272500,357500
"1450",62500,341250
"1451",303683.257916212,310976.912712694
"1452",297548.286843818,307568.053416434
"1453",89972.3130858368,206893.08692795
"1454",80000,205000
"1455",89881.7236044832,340594.248073936
"1456",97948.7202966466,338749.082259124
"1457",124755.123500384,346853.697665626
"1458",132327.047620773,346372.401285408
"1459",116534.985633531,348217.32554501
"1460",106765.697105768,327243.647254232
"1461",112012.75747038,332437.714376232
"1462",120247.883660069,330533.553874761
"1463",124594.180937132,335687.949594106
"1464",111879.96500427,339390.494685634
"1465",209394.219876054,132870.650985748
"1466",214817.906054417,128159.254768385
"1467",214728.279863083,94174.6333064932
"1468",217200.786729613,100829.108268599
"1469",104922.253597695,215639.277009527
"1470",103620.827396605,208813.270042908
"1471",104617.298905052,200923.140141741
"1472",164075.5753074,163307.375616307
"1473",167984.757526956,168714.769548548
"1474",157437.868101061,163987.418120154
"1475",152895.215055765,158292.527173655
"1476",122408.352397086,77853.0119666357
"1477",205886.782431917,205852.247082453
"1478",120665.494467163,62994.21105259
"1479",111668.482404539,61596.2845917471
"1480",85695.9059544376,62748.7277489262
"1481",181816.991347345,83667.703841131
"1482",246762.018314721,105113.060721961
"1483",109939.754668702,235979.561341307
"1484",104474.567820566,240527.781400203
"1485",97129.3392016858,240670.645514161
"1486",291117.980587721,215467.571735111
"1487",261339.322422663,155456.679075084
"1488",218018.695817849,143546.268411519
"1489",193992.93992054,138421.428933262
"1490",202160.811358585,184286.963663883
"1491",205217.986983583,177635.219622578
"1492",206778.962594669,189687.570457489
"1493",224492.814699923,189983.393112209
"1494",227979.18877332,182707.89185251
"1495",213660.628322441,199163.300763078
"1496",220433.829255705,201210.503640722
"1497",202180.998629662,126974.207133328
"1498",202312.411060977,119473.617846602
"1499",209267.081604645,116418.966137507
"1500",233717.309931056,456025.406405078
"1501",246338.581052798,451736.54149558
"1502",287500,332500
"1503",117266.835102766,72914.5988311858
"1504",82649.5019934053,80115.8904875851
"1505",129638.110545464,89276.6240865358
"1506",79996.058039143,72215.6483255552
"1507",77905.704047318,57357.8990485596
"1508",168614.730039589,91358.0545602013
"1509",176826.004826245,91482.4480584108
"1510",181180.485964951,130806.704787407
"1511",181936.857224857,138095.023767139
"1512",173018.081668523,126648.000177726
"1513",175039.338196765,120352.746972864
"1514",195137.506026875,130058.365148706
"1515",202548.370861282,140671.351184109
"1516",204422.127993476,149035.552693777
"1517",198317.812807525,154334.979168456
"1518",200142.157976561,162777.009525332
"1519",222642.952942688,130591.354034848
"1520",223145.860141079,110576.702515979
"1521",224418.449746144,137247.970844394
"1522",231052.387714943,138985.007830537
"1523",223492.072415323,150138.071164001
"1524",242021.977467323,162187.16282364
"1525",47749.0462674789,72171.4240498237
"1526",65012.2845822134,51836.0780111658
"1527",158936.761995705,151025.308836656
"1528",175031.166609933,167678.946118017
"1529",142867.538323777,162172.177745286
"1530",145254.501007806,149040.219798574
"1531",137982.107799987,148867.472384534
"1532",119033.752262729,155417.599620188
"1533",149780.778262329,143082.801955913
"1534",214705.088556682,81759.4509243426
"1535",256510.318069113,145527.341791006
"1536",256799.020304478,138041.212797352
"1537",251983.717925356,159924.821177057
"1538",254663.478436758,168550.184073912
"1539",112436.57431377,192690.785251677
"1540",111957.271448369,152869.196679997
"1541",255376.433882308,207454.279879813
"1542",278761.377746708,215336.021700293
"1543",255821.659561616,289053.698119222
"1544",260617.401088829,294056.000115401
"1545",267406.094377542,292255.201582642
"1546",237600.518557951,285512.322824398
"1547",194018.267453114,287844.591340473
"1548",342527.391967455,190300.484286729
"1549",347500,182500
"1550",340603.72816466,180931.91489764
"1551",303337.691081122,241099.478711244
"1552",234145.579834513,278818.99727495
"1553",244678.810748321,284681.057192109
"1554",242832.573307436,320674.699425258
"1555",284977.280459772,306034.272733812
"1556",297500,325000
"1557",241671.377969891,429252.747907619
"1558",94903.2495079742,232373.788870112
"1559",90000,195000
"1560",85661.5793409668,221852.973087817
"1561",127757.895731274,215700.774367555
"1562",114244.779054729,318030.197747485
"1563",99571.1548718095,329768.931468431
"1564",94340.9172927832,325210.039097572
"1565",76390.6055475047,341298.504613479
"1566",74617.6151913174,334758.797504901
"1567",69706.6867750442,339600.399755712
"1568",72983.5249254957,328160.262013166
"1569",66601.4829404672,326370.323690468
"1570",133979.111101715,332389.307961568
"1571",89885.8579061382,352722.721155244
"1572",188073.639290767,232276.268954258
"1573",169469.362235621,214953.172033973
"1574",158118.602224032,326995.176749143
"1575",156607.51732076,334627.929644623
"1576",137247.769835024,340185.278450172
"1577",103105.457506238,351047.891837584
"1578",200561.797047315,196621.329108572
"1579",303683.257916212,318189.753953973
"1580",280538.995757794,286569.646962119
"1581",77500,353750
"1582",137500,356250
"1583",178039.096085192,102649.211687161
"1584",240766.36478219,443584.972127998
"1585",261496.413549429,462138.989033781
"1586",101155.859640402,194275.416373618
"1587",80446.5202616809,253120.146079718
"1588",72600.8983938986,252551.509319197
